id,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,like
688gyFidwu5UGzlcIiqWWG,Jasmim Parte 1,0.537,0.367,7,-15.514,1,0.0567,0.814,0.00165,0.365,0.498,156.183,4,1
4B4zDmbHdkXZ1wUJv1yKFy,Wiggle (feat. Snoop Dogg),0.697,0.621,9,-6.886,0,0.25,0.0802,0.0,0.162,0.721,81.946,4,0
7o8nXTlXh6xt24I5kRpedd,700 Libras,0.734,0.548,8,-14.391,1,0.111,0.333,0.0,0.0616,0.77,116.349,4,0
6lM610Ac3SrKyQWLdxrLwe,Rockstar - Spanish Version,0.674,0.712,5,-4.711,0,0.0716,0.338,0.0,0.116,0.379,159.812,4,0
1Ej96GIBCTvgH7tNX1r3qr,Otro Trago,0.746,0.7,0,-4.669,1,0.341,0.136,0.000159,0.11,0.619,176.044,4,0
5zh8wdRR7ybmtuXhgBFfft,All the Cool Girls,0.427,0.639,9,-7.732,1,0.0323,0.142,0.0287,0.128,0.536,129.989,4,1
6nRCTb5b0N5zp8WTeY6xFZ,"Metropolis - Part I: ""The Miracle and the Sleeper""",0.28,0.907,2,-9.29,1,0.0586,0.000104,0.00536,0.337,0.45,104.896,4,0
2zmo93xTzKTP0lztR9iy9H,Coffee,0.814,0.484,6,-10.962,1,0.299,0.931,5.35e-05,0.117,0.658,116.024,4,1
55cd3NlqktNjhAZcPvaUvk,You've Got Another Thing Coming,0.511,0.82,6,-6.962,0,0.049,0.00467,6.07e-06,0.104,0.543,138.2,4,0
0UlDKSFeZCAxRds134XBVI,La Clika,0.606,0.814,9,-4.808,1,0.249,0.397,0.0,0.261,0.909,147.275,1,0
4udjo5nLK61pKajakfrndc,1st Time,0.801,0.718,2,-7.357,1,0.0421,0.0932,0.0331,0.186,0.758,122.994,4,1
4G4OzaKUlylp0NCHwRkYB9,La Noche Oscura (feat. Anuel AA),0.783,0.755,1,-6.727,0,0.065,0.103,0.0,0.215,0.545,94.021,4,0
01aYWPwgS52VhujkRnQn6p,Underwater - Audiotree Live Version,0.648,0.746,9,-8.67,0,0.0331,0.00978,0.773,0.149,0.515,112.063,4,1
1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,4,0
0ZUZmQiHvcHJY3375xsk3F,hotline,0.567,0.807,5,-5.47,1,0.0491,0.00719,2.95e-05,0.0533,0.777,165.061,4,1
5yzT56pVDz2YPO2x49en8U,The Dominoes,0.462,0.933,4,-6.04,1,0.05,0.00684,0.00238,0.606,0.707,150.021,4,1
6TZXBJLTIOX6DM6hwCsKw2,Me Ama Me Odia,0.735,0.603,6,-9.474,0,0.203,0.226,3.56e-05,0.0844,0.429,135.993,4,0
7aVUPpEb9j2sSmgb4AdFWD,Wicked Game,0.571,0.439,9,-12.926,1,0.0262,0.149,0.00357,0.272,0.531,106.445,4,1
0JoHqmlqE0W0i9prt6kcHR,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",0.772,0.547,6,-6.373,0,0.0541,0.0983,4.35e-06,0.107,0.0957,130.099,4,0
0dDqf0IqRVQRe9aQN80fWn,Malamente,0.415,0.364,7,-6.939,1,0.0455,0.731,0.0,0.208,0.677,69.105,4,0
2dVTnSm8IjgUMO5RF798eV,Generation Game,0.294,0.775,4,-6.421,1,0.0428,0.00167,0.00253,0.0911,0.236,136.177,4,1
45n7uujqwmMyBMjBu9SwRu,Pretty Visitors,0.244,0.896,6,-5.576,0,0.464,0.0614,2.83e-05,0.127,0.142,83.354,4,1
0ioTTk5l0Zz7Oh48qEocgj,KEEP IT UP,0.708,0.477,8,-7.297,1,0.0565,0.292,1.75e-06,0.255,0.733,149.929,4,1
51Grh1RyUDcMBbpuyUIUHI,rises the moon,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3,1
0PgNhIg5n0UAOBVn43b8b6,The Adventures of Rain Dance Maggie,0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,4,1
0hicPD6pe5ilVkgMWbRbZS,En Realidad,0.604,0.473,2,-10.276,1,0.0344,0.315,0.0,0.236,0.318,131.611,4,0
4KC2Z9dL4jL61Ys35N6srg,Barely Legal,0.427,0.886,0,-6.304,1,0.037,0.004,0.0532,0.0909,0.857,157.609,4,1
7zi7dD55ORKCGEjDNwSa1n,Get Loud,0.845,0.829,1,-4.505,1,0.104,0.0799,0.0,0.0592,0.879,110.02,4,0
2JBs412fpVUuzIaIp3CyIs,Bendita Tu Luz,0.791,0.782,7,-4.973,1,0.0289,0.143,3.7e-06,0.107,0.635,115.992,4,0
0gMW8XpPFPjoApDii5Tj1u,Waving Through A Window,0.549,0.705,9,-5.563,1,0.0564,0.316,0.0,0.12,0.52,146.024,4,1
13BDiikG6y5o5cQTK0HpW6,Soltera - W Sound 01,0.734,0.578,1,-4.147,1,0.295,0.155,0.000242,0.113,0.88,199.997,4,0
7yHqOZfsXYlicyoMt62yC6,Heaven Falls / Fall on Me,0.563,0.366,11,-6.896,0,0.121,0.36,0.00243,0.0955,0.768,85.352,4,1
6hWx6ly9alU4e3UXybN0EU,Muévete,0.887,0.724,8,-7.195,1,0.177,0.057,3.78e-06,0.117,0.873,96.021,4,0
1Tntl6GISO58wXuQ7bxXcg,Qué Manera de Perder,0.476,0.1,1,-12.099,1,0.0365,0.782,1.12e-05,0.153,0.355,78.392,4,0
2qca763WNhhgAvywQTvuqe,Cone,0.247,0.334,5,-16.068,1,0.0459,0.702,0.0893,0.113,0.0763,126.167,4,1
145tqlcE6YFsjNfxi9K3AE,"LOVE, MONEY, FAME (feat. DJ Khaled)",0.87,0.703,7,-4.371,1,0.0514,0.0412,0.0,0.0617,0.789,100.017,4,0
4ENmnZWhNTEiJpT25y7F1h,LA PATRULLA,0.726,0.804,6,-6.736,0,0.0716,0.561,0.000173,0.187,0.832,132.742,3,0
75hwtYcghca6YKW4i6C6fP,Drunk Drivers/Killer Whales,0.537,0.414,2,-7.952,1,0.0404,0.218,2.1e-06,0.103,0.459,117.101,4,1
7yrTny7FLWLbfIzsxoicWj,noviogangsta <3,0.816,0.872,11,-4.27,0,0.0442,0.25,3.7e-06,0.254,0.94,128.924,4,0
5QKbilwxACHAIJMNGjt6rX,Cold Caller,0.724,0.496,7,-7.446,1,0.0287,0.176,0.00098,0.0847,0.5,108.674,4,1
0b02ZHphmQGm0lRtHyDDTH,Run Away,0.593,0.852,5,-3.609,0,0.119,0.292,0.000162,0.141,0.397,125.928,4,0
5AMQ6ZNTaW75gNLvXd9XKm,Casas De Madera,0.546,0.654,9,-6.557,1,0.114,0.0324,0.000205,0.0617,0.79,203.177,4,0
7H3u7IgEBbiM6zpOyqiH4D,Melpomene,0.488,0.425,4,-11.232,0,0.0375,0.0891,0.664,0.101,0.108,171.916,4,1
0qfGWpvJGlp17wdTm19ioK,Library Pictures,0.304,0.939,1,-5.836,1,0.0549,0.000142,0.00601,0.136,0.402,96.954,4,1
4kFkWxHJgzcNumjUMfE5J7,sundown,0.656,0.164,5,-19.743,1,0.0408,0.959,0.933,0.0996,0.48,76.061,3,1
0vTRJ32D1tg11WnXc0CIq9,Toy Boy,0.458,0.924,2,-3.632,1,0.0553,0.000867,0.0365,0.153,0.494,158.067,4,1
1SS0WlKhJewviwEDZ6dWj0,SPOT!,0.875,0.782,5,-3.905,0,0.078,0.151,0.0,0.113,0.906,108.038,4,0
3PTUemf8lhXVET0kz6bKS2,Andamos Zumbando,0.767,0.698,4,-5.453,0,0.289,0.0799,0.0,0.289,0.639,167.337,4,0
35zrlBOjpfDPMcZzglWOuV,Thought Contagion,0.479,0.765,5,-3.669,1,0.0427,0.000965,2.96e-05,0.0825,0.39,139.917,4,1
43IrpEr6s1JogF1QuuLe7u,People Are Pissed,0.665,0.681,6,-6.816,1,0.0421,0.277,0.0137,0.0916,0.954,128.008,4,1
5mjYQaktjmjcMKcUIcqz4s,Strangers,0.628,0.523,11,-8.307,0,0.0946,0.701,0.00274,0.219,0.416,169.982,4,0
2cmxKeY72HeimX9tcm57Ru,Tears For Fun,0.648,0.798,3,-6.468,1,0.208,0.107,0.0,0.11,0.351,131.87,4,0
3bE5slaVEfaDreqARl6k4M,Yellow Ledbetter,0.504,0.354,4,-11.3,1,0.0339,0.29,4.71e-06,0.157,0.292,140.87,4,1
6Qyc6fS4DsZjB2mRW9DsQs,Iris,0.315,0.715,11,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,3,1
0lBOxYabLsCS8Hg5ZRaz7p,Staring,0.608,0.687,8,-6.447,0,0.0372,0.0417,0.0,0.0966,0.897,156.95,4,1
1aqM9zbWTRFmq2moQg0i5V,Let It Go,0.39,0.263,4,-12.748,0,0.0315,0.792,0.468,0.111,0.132,144.865,3,1
331l3xABO0HMr1Kkyh2LZq,I Don't Wanna Wait,0.681,0.714,1,-4.617,0,0.0309,0.0375,0.0,0.232,0.554,129.976,4,0
5b9Iolaee6xTaMWb8c5rLB,Let Her Go,0.479,0.545,7,-7.346,1,0.0688,0.365,0.0,0.0963,0.244,74.897,4,1
1yS9wpv8GW2c8tHC7P85JJ,She Wants Me (To Be Loved),0.779,0.727,9,-5.175,1,0.0336,0.109,0.0,0.0657,0.727,119.935,4,1
1oHwG6fCf9dydOfHqO2Xhx,"Ni Fiestas, Ni Flores - Spotify Single",0.619,0.623,0,-6.363,0,0.058,0.118,0.0,0.13,0.549,88.479,3,0
4JKHHNxBDGu5HxXFSYsQvW,Brother,0.669,0.636,9,-10.312,1,0.0526,0.102,9.27e-06,0.121,0.866,157.511,4,1
3nhzPKCm2yqGmgEhdAg19u,Four Out Of Five,0.601,0.863,0,-4.31,1,0.0685,0.0626,0.0,0.0717,0.676,130.189,4,1
5hKjEpYrJIJs6uPl7zw6Y6,No Te Hagas,0.748,0.69,0,-3.812,0,0.0477,0.0353,0.0,0.315,0.433,131.972,4,0
7mpdNiaQvygj2rHoxkzMfa,Bite Me,0.795,0.781,1,-4.647,1,0.141,0.285,0.0,0.108,0.687,104.972,4,0
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,4,0
3skXLpsuPpagPalRumO8wG,Aviation,0.356,0.917,7,-7.188,1,0.0874,7.95e-05,0.000851,0.177,0.465,172.997,4,1
7Lo9yLgi42gUlU6DSD2Roq,Carita de Angel,0.763,0.606,3,-7.842,1,0.254,0.346,0.0,0.0427,0.962,77.652,4,0
0djZ2ndRfAL69WYNra5jRC,April Come She Will,0.489,0.186,9,-16.237,1,0.029,0.863,0.000152,0.2,0.349,102.245,4,1
4EDTyciUSXFuJunpdocd5g,snake,0.518,0.339,1,-8.753,1,0.0317,0.152,1.39e-06,0.174,0.294,68.689,4,1
5QJuMhGWTUB4t9BqR7ndL3,Make Me Your Queen,0.491,0.666,2,-6.42,1,0.0317,0.00146,1.29e-06,0.104,0.26,125.041,4,1
4QvdgQSQnOUza57BmPK4fZ,I Think I'm in Love,0.468,0.813,7,-6.78,1,0.0374,0.0471,0.416,0.717,0.165,114.987,4,1
6oNLSQX8bcAdbCElZYju3v,Supersonic,0.672,0.801,6,-3.968,0,0.0413,0.0539,0.0,0.131,0.415,140.025,4,0
1L94M3KIu7QluZe63g64rv,Alive,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,1
2Xk3MunfpZwHSJktWNhRbz,Ronson Princess,0.686,0.635,11,-7.695,1,0.0602,0.393,0.0,0.0982,0.335,95.041,4,1
4XXeZ75Fb1olj58drECutq,Walking In The Dark,0.869,0.269,0,-14.878,1,0.0707,0.187,0.24,0.103,0.478,127.816,4,1
3ijXR4yXgN43eF54uK7oos,Sycamore Girl,0.611,0.386,6,-10.716,0,0.0291,0.101,0.000711,0.175,0.189,115.979,3,1
3BEZCNZSmVv30vsMNSOCri,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",0.558,0.524,2,-11.626,0,0.0459,0.321,0.000952,0.94,0.636,93.654,4,1
4WApSeVoqt37bsQqYe08xn,I Want The World To Stop,0.589,0.789,0,-7.422,1,0.0762,0.00296,7.9e-05,0.0596,0.543,150.053,4,1
20uVZbYFKshjrdDHcVy9w9,Come Closer,0.511,0.696,6,-5.157,0,0.0421,0.0272,0.000249,0.0875,0.788,164.614,4,1
2GGMabyHXnJmjY6CXhhB2e,Money,0.95,0.59,8,-6.508,0,0.29,0.00534,0.0,0.11,0.219,130.003,4,0
3rgTS3933lMWoPiN6CW4qY,Kids (feat. MKLA),0.744,0.866,9,-4.834,1,0.106,0.0107,0.0537,0.528,0.302,128.027,4,0
59EiGiciwk8QMrYkrHxIUd,Greener,0.601,0.509,11,-9.613,0,0.103,0.572,0.219,0.073,0.557,165.871,4,1
6ylnImVpCCEmXFUD3PZySf,Asleep - 2008 Remaster,0.51,0.255,0,-15.903,1,0.0291,0.883,0.55,0.0696,0.188,115.115,3,1
4rCDfKjSS4KZk6hMB9epXh,Stereo Love - Original,0.782,0.784,9,-5.478,1,0.0368,0.0382,0.0115,0.0735,0.375,127.031,4,0
6LhUsJiXAuxoalUz01evh0,Revolution Is My Name,0.243,0.988,8,-3.485,1,0.197,6.17e-05,0.12,0.341,0.277,89.905,4,0
6uTPA1xlcsk6dbchB2dhzl,Back for More (with Anitta),0.785,0.897,4,-3.447,0,0.158,0.0452,0.0,0.222,0.891,115.916,4,0
6WTEo1YkpHsOIg0CH638Z0,Cozy,0.836,0.293,4,-14.437,0,0.0385,0.686,0.0118,0.109,0.659,113.03,4,1
3bC1ahPIYt1btJzSSEyyrF,Whistle,0.747,0.937,0,-5.746,1,0.0453,0.0208,0.0,0.29,0.739,103.976,4,0
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),0.581,0.662,9,-5.239,1,0.303,0.0153,0.0,0.111,0.434,93.023,4,0
4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,0.715,0.689,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,4,0
1XXyubI3J3GRqpmVQPcBCT,So Medieval,0.416,0.521,4,-8.546,1,0.0515,0.0862,0.016,0.111,0.148,100.079,4,1
3bijXxtDKq8QuU9up2CoMB,Pa' No Andar Triste,0.596,0.719,7,-5.628,1,0.125,0.565,6.31e-05,0.072,0.835,166.148,4,0
2wAfySktAbT2ho6UTCyv1O,Adios y Bienvenida,0.454,0.167,9,-11.63,1,0.0397,0.742,0.0,0.0606,0.666,139.491,3,0
2B98ljvzqpCVgt5reTHq28,Better Man,0.445,0.671,2,-7.937,1,0.0387,0.165,1.56e-05,0.0791,0.267,125.712,4,1
7AXxufpUTufkNE8uXL3ZRr,Bad Decisions,0.62,0.678,10,-9.111,1,0.0353,0.0494,0.0123,0.134,0.391,105.99,4,1
0J6dOwflFSy3h1AoKmkqKc,No (feat. Gustavo Cerati),0.72,0.302,0,-12.02,0,0.0324,0.841,0.00451,0.109,0.423,131.989,4,0
6VZivrPxu9MJ5rIPIERg56,Shout At The Devil,0.5,0.946,5,-5.428,1,0.072,0.0221,4.21e-05,0.068,0.45,94.544,4,0
61UPQMUu5ZYUY1oKpUgtAU,Estilo Italiano,0.646,0.708,8,-3.456,1,0.0467,0.561,0.0,0.169,0.853,120.032,3,0
68QtlyBrzD98s4phcL1fx2,El Goloso,0.846,0.918,10,-4.547,0,0.147,0.0601,0.00294,0.363,0.561,98.018,4,0
6TsXTPVudAPFskLcKkrbq4,Seashore,0.581,0.491,5,-10.7,1,0.0375,0.0497,0.00291,0.103,0.396,117.367,4,1
3FeVmId7tL5YN8B7R3imoM,My Universe,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988,4,0
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,0.834,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.008,4,0
3k3NWokhRRkEPhCzPmV8TW,Ojitos Lindos,0.647,0.686,3,-5.745,0,0.0413,0.08,1.34e-06,0.528,0.268,79.928,4,0
1ubbdrZv0EoDc40awvh8Rh,Rust (feat. Tom Misch),0.646,0.564,2,-12.531,1,0.039,0.677,0.869,0.104,0.36,96.707,4,1
5Ek7uFR8PbqMRgbIqzCGJ4,Manejando Bien Rápido,0.919,0.523,1,-6.225,1,0.321,0.0483,1.72e-06,0.0972,0.344,125.976,4,0
7gtgB31vhnfSRpRCvAwGpa,"2021 (January 5th, to be exact)",0.36,0.809,7,-4.985,0,0.0353,0.523,0.708,0.0889,0.395,152.016,4,1
0ieEZjHQO5eq9Uad7opItK,I Was Made,0.609,0.85,1,-3.471,1,0.0268,0.0823,0.0,0.0999,0.314,128.006,4,0
5mKwzq7UTXf1xwWcpPoteX,Mi Vida Eres Tú,0.636,0.376,2,-12.381,1,0.0275,0.354,8.27e-05,0.0826,0.472,88.012,4,0
6Ke1lEwPXx2IlUbJpfpCle,Rare Hearts,0.602,0.657,7,-6.754,1,0.027,0.0257,0.0464,0.275,0.626,120.507,4,1
0ORL2BIQwHdshE8Zp2En2M,You're On My Mind,0.785,0.394,4,-8.01,1,0.0392,0.572,0.000801,0.111,0.131,100.002,4,1
1vvNmPOiUuyCbgWmtc6yfm,My Way,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,4,0
6vPAmoERUMRoTZaCCSWQ12,Hasta Que Me Olvides,0.641,0.593,3,-7.884,1,0.0264,0.46,0.0,0.169,0.437,119.828,4,0
1OG1NoKpZZLrMqMYCk9m84,LALALALA,0.705,0.849,0,-2.595,1,0.0493,0.0647,0.0,0.653,0.609,125.976,4,0
0GHevVuEE7PL0m7XNljiis,Ámame Hasta Con los Dientes (En Vivo),0.567,0.925,0,-2.917,1,0.0719,0.0221,0.0,0.969,0.618,154.926,4,0
7f9QglPSBZyKeEOyafTfNO,Mi Fantasía,0.538,0.868,11,-6.252,1,0.0305,0.00772,0.0,0.0956,0.804,129.938,4,0
3TFNxpIwIzMi3jsMRy9GVZ,Shy,0.727,0.529,8,-8.219,1,0.0321,0.298,0.00033,0.152,0.94,105.618,4,1
66W1rVTnEv86dIkFhoiElg,Secrets,0.848,0.768,6,-5.386,0,0.0373,0.0412,0.000785,0.195,0.777,118.961,4,0
1ULdASrNy5rurl1TZfFaMP,Spicy,0.757,0.898,11,-1.247,0,0.0667,0.0138,0.0,0.0703,0.842,114.949,4,0
3039eQZmZy2PVsHyyOf78m,Space Cowboy,0.479,0.497,0,-6.725,1,0.0282,0.0557,0.544,0.262,0.14,139.035,4,1
6V7g6qM8wheMivMWrzbPTM,Leave Me Alone,0.792,0.743,7,-2.806,1,0.0851,0.107,0.0,0.183,0.742,150.024,4,0
03MTY1omA35sy8rWJEtGcq,Soñar (Breaker),0.86,0.762,7,-3.839,1,0.123,0.201,0.0,0.082,0.787,125.074,4,0
6wxZq37sANWYDJiDN5khyL,Darte Remix,0.809,0.634,9,-6.432,0,0.0833,0.147,1.85e-06,0.532,0.601,154.979,4,0
2pOyQcM91HM3tZEiwZCraG,La Nave del Olvido,0.315,0.306,9,-8.777,0,0.0293,0.757,0.0,0.188,0.465,94.334,3,0
4sWkZXLxb0lPCXNBzw5rsr,23,0.384,0.779,9,-5.081,0,0.335,0.553,0.000317,0.489,0.526,168.513,4,0
5O3FBCAj4Y3rvPXrEmlinc,No Surprises - Remastered,0.274,0.449,5,-9.303,1,0.0279,0.0392,0.0043,0.114,0.0797,76.154,4,1
7l0bOhH19Wmj3TgrD25oQI,What Do You Want From This?,0.448,0.817,4,-6.693,1,0.0346,0.000262,0.915,0.0913,0.727,164.908,4,1
3VAkUe1cqGTytxnf0jxUUd,Pink Partido,0.502,0.861,0,-9.29,1,0.0443,0.0129,0.758,0.0543,0.512,125.992,4,1
3r58xW3uNdgIEOvoLhKzg8,Vendedora de Caricias - En Vivo,0.514,0.584,6,-11.113,0,0.128,0.412,0.0,0.953,0.414,136.496,4,0
6UTLdGOkbRPJzlU2nPvZlH,We Uh Shoot (feat. Lil Durk),0.687,0.786,8,-5.773,0,0.266,0.171,0.0,0.177,0.624,142.996,4,0
39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,0.743,0.836,2,-6.465,1,0.116,0.0804,0.0,0.384,0.82,113.375,4,1
1uLBDlBZROhCvLAX5LdKrI,Time,0.537,0.714,6,-7.022,0,0.0879,0.604,0.00889,0.0959,0.315,130.415,4,1
17aPB9v91my2f2hnPJpquW,Tricks,0.642,0.806,0,-6.016,1,0.0535,0.00319,9.5e-06,0.703,0.462,138.004,4,1
6PvqX7Yh2zC5pxFAHULZUs,Risk - Galimatias Version,0.551,0.453,4,-8.128,0,0.468,0.447,0.000458,0.642,0.325,206.277,4,1
3tpa0xZodDk9jmEKiio1Jb,Details in the Fabric (feat. James Morrison),0.537,0.338,3,-12.118,0,0.0283,0.755,5.85e-05,0.848,0.33,89.933,4,1
4ThcPJ0EEBPc8mtKpE8CEZ,Got To Get Your Own '98,0.781,0.689,0,-7.781,0,0.0448,0.131,0.409,0.298,0.838,112.338,4,1
23A1225Ju3BOBykt9n4xkc,Mansard Roof,0.522,0.699,5,-4.25,1,0.145,0.341,0.000181,0.219,0.765,165.245,4,1
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,4,1
1Yjpu6ipMtbpQ8an1xKEyy,Of Me and You,0.593,0.567,8,-8.406,1,0.0268,0.419,0.0647,0.228,0.439,156.048,4,1
2QrGCbW0ylj94JfkgLZFlA,Pa Ti,0.76,0.718,1,-3.017,1,0.232,0.348,0.0,0.0982,0.557,128.14,4,0
0tZkVZ9DeAa0MNK2gY5NtV,Baby I'm Yours,0.829,0.792,2,-3.755,0,0.0668,0.726,5.83e-06,0.122,0.758,118.05,4,1
2y4lAQpi5VTNLu2ldeTdUH,We Can't Stop,0.613,0.622,1,-5.794,0,0.0334,0.00882,0.0,0.37,0.484,80.003,4,0
6Awl7JBDQjfm7xkS3LkhDi,We Got History,0.628,0.833,0,-6.327,1,0.0311,0.0014,0.0,0.104,0.309,98.025,4,0
5tEaVciE2GnR28aN6W9cLS,FUK SUMN,0.774,0.818,4,-2.825,0,0.145,0.127,0.0,0.0529,0.438,142.084,4,0
733FRL9y0I7Pm1QZBeMm6X,Como Mi Nena No Hay (feat. Master Joe y O.G. Black),0.751,0.83,6,-6.016,0,0.138,0.00782,1.55e-05,0.912,0.733,96.995,4,0
53L6A3I9vf7rgEZnMzx54E,Mountain at My Gates,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0783,0.246,0.617,104.05,4,1
42C5Bbb4dHwS5OFMvtGkG2,Un Veneno,0.67,0.318,2,-12.938,1,0.298,0.859,0.00198,0.106,0.304,85.806,4,1
4k3lPl8YTKuY8c1HelVnm3,'Til You Can't,0.501,0.815,1,-4.865,1,0.0436,0.0513,0.0,0.106,0.46,160.087,4,0
3Vm0VFtepYi1AVNBbywzYJ,Mis Amigas Las Flores,0.578,0.397,7,-4.736,1,0.0247,0.641,0.0,0.147,0.386,87.993,3,0
5TvEN16rGvvXUGrdg4BxUC,Innadadance (feat. Suli Breaks & Jazzie B) [Meduza Remix] - Edit,0.623,0.758,7,-6.791,0,0.0434,0.124,0.195,0.219,0.196,124.024,4,0
5Gn8dr5NrwoxtCQhs6WO9v,Half Life,0.419,0.463,4,-9.553,0,0.0349,0.0401,0.336,0.0827,0.0384,109.996,4,1
5qfZRNjt2TkHEL12r3sDEU,Everglow,0.534,0.445,4,-9.155,1,0.0292,0.456,0.0684,0.112,0.136,146.107,4,1
3vrm4dNThrhQ0BArrLIUOV,Somebody's Watching Me,0.712,0.857,1,-4.922,0,0.052,0.0855,9.98e-05,0.0723,0.207,124.963,4,0
4Y6GIje3GErVRIq1Ff5BJq,Black Madonna,0.705,0.728,4,-3.184,0,0.035,0.00122,0.0693,0.0753,0.966,109.991,4,1
6V2Y0Anhyq538bSVyWVt47,Cositas Que Haciamos (feat. Farruko),0.671,0.816,1,-5.682,1,0.0475,0.0913,8.92e-06,0.064,0.583,80.998,4,0
0G8vDG9wlBEneyoneUBYyl,Semitransparente,0.635,0.337,5,-10.718,1,0.0514,0.979,0.00129,0.106,0.384,127.972,4,1
2AT8iROs4FQueDv2c8q2KE,R U Mine?,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4,1
75sMhi81W5Tw2AGlOGATuy,Pepas - David Guetta Remix,0.691,0.752,7,-6.103,1,0.0522,0.00753,0.178,0.098,0.0465,126.983,4,0
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4,1
045sp2JToyTaaKyXkGejPy,Fake Plastic Trees,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,4,1
5xCO54Ehw7XKuxFG2frFmf,Lazy,0.665,0.668,4,-11.414,1,0.239,0.00734,0.00069,0.0612,0.278,117.954,4,1
6MBUyk6uw5qLzzsbhwjaJ9,Bamboo Ride,0.717,0.953,10,-6.595,0,0.0313,0.00437,0.0201,0.326,0.727,140.352,4,0
0jbbjvRg51dHIV1sA07UZj,Move Me,0.706,0.332,0,-14.205,1,0.0354,0.764,0.0195,0.0955,0.679,119.119,4,1
4fXGWiVhlOLdhwRDP6pIFG,Lemon Tree,0.663,0.475,1,-8.834,1,0.0417,0.643,0.0,0.122,0.644,143.175,4,1
5axOkQnmQmwtjr4bv1Xt7i,I Don't Wanna Stop,0.578,0.937,5,-3.926,1,0.0724,0.000963,2.25e-06,0.4,0.769,137.937,4,0
59o6ojGNGJOYiVJSzC6Lsa,Memories (feat. Kid Cudi) - 2021 Remix,0.709,0.783,5,-5.944,0,0.0551,0.108,4.1e-05,0.103,0.648,127.043,4,0
5zjS49hh8KF7mnbvgUtiJa,Heatstroke,0.692,0.794,9,-6.669,1,0.0278,0.00877,0.121,0.242,0.952,131.996,4,0
4XzFq8NnSwPzb7WKqvcY9u,Caray,0.828,0.432,4,-11.104,1,0.0452,0.392,0.0,0.361,0.861,105.94,4,0
0CXiKUqPjYOsGBGmYbFnrV,With Strangers,0.465,0.251,0,-11.393,0,0.0326,0.987,0.437,0.109,0.485,89.279,4,1
07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,4,0
5Y65mv534Bsxqtn68smUVn,Sweet Things,0.493,0.539,4,-5.82,1,0.027,0.0185,2.04e-05,0.156,0.144,91.943,4,1
1XrSjpNe49IiygZfzb74pk,What Once Was,0.526,0.877,3,-4.369,0,0.033,0.172,0.0108,0.223,0.436,145.568,3,1
4F07ku5lMBIoybFPStM2j4,Suede,0.669,0.735,10,-7.264,1,0.329,0.459,0.0,0.103,0.723,117.284,4,1
22AeO4I8LrDlgWVx970V8y,Anillo Grabado,0.528,0.503,5,-8.715,1,0.0537,0.38,0.000392,0.105,0.784,185.909,3,0
1Z4w6YamUv4sYZCf8nPT8N,A la plage,0.66,0.675,9,-7.086,1,0.0399,0.045,0.535,0.249,0.577,161.969,4,1
4jdhg9KGgLrDhby4ZK3iG0,Alligator Teeth,0.475,0.495,10,-13.753,1,0.134,0.667,0.000653,0.314,0.232,168.437,4,1
4foHrLnu7mtWV0DMLimH9p,"Protons, Neutrons, Electrons",0.747,0.423,0,-9.266,0,0.0359,0.283,0.0,0.133,0.819,125.404,4,1
